playid,gameid,year,week,offenseabbr,defenseabbr,quarter,clock,type,down,distance,yardline,yardsgained,texscore,oppscore
400934495_10_4,400934495,2017,1,MD,TEX,2,00:04:10,Rush,1,10,34,21,14,27
400934495_10_5,400934495,2017,1,MD,TEX,2,00:03:53,Rush,1,10,13,2,14,27
400934495_10_6,400934495,2017,1,MD,TEX,2,00:03:21,Rush,2,8,11,3,14,27
400934495_10_7,400934495,2017,1,MD,TEX,2,00:02:41,Pass Incompletion,3,5,8,0,14,27
400934495_12_0,400934495,2017,1,MD,TEX,2,00:00:25,Rush,1,10,64,7,14,30
400934495_14_1,400934495,2017,1,MD,TEX,3,00:10:36,Rush,1,12,97,0,14,30
400934495_14_2,400934495,2017,1,MD,TEX,3,00:10:01,Rush,2,12,97,2,14,30
400934495_14_3,400934495,2017,1,MD,TEX,3,00:09:18,Rush,3,10,95,5,14,30
400934495_16_1,400934495,2017,1,MD,TEX,3,00:07:05,Pass Reception,1,10,75,15,20,30
400934495_16_2,400934495,2017,1,MD,TEX,3,00:06:46,Rush,1,10,60,0,20,30
400934495_16_3,400934495,2017,1,MD,TEX,3,00:06:22,Pass Incompletion,2,10,60,0,20,30
400934495_16_4,400934495,2017,1,MD,TEX,3,00:06:14,Pass Reception,3,10,60,7,20,30
400934495_17_2,400934495,2017,1,MD,TEX,3,00:05:03,Pass Reception,1,15,43,3,27,30
400934495_17_3,400934495,2017,1,MD,TEX,3,00:04:29,Rushing Touchdown,2,12,40,40,27,37
400934495_19_1,400934495,2017,1,MD,TEX,3,00:01:11,Pass Reception,1,10,76,46,34,37
400934495_19_2,400934495,2017,1,MD,TEX,3,00:01:05,Rush,1,10,30,3,34,37
400934495_19_5,400934495,2017,1,MD,TEX,4,00:14:46,Pass Reception,2,17,37,0,34,37
400934495_19_6,400934495,2017,1,MD,TEX,4,00:14:09,Rush,3,17,37,5,34,37
400934495_21_0,400934495,2017,1,MD,TEX,4,00:11:12,Pass Reception,1,10,52,4,34,37
400934495_21_1,400934495,2017,1,MD,TEX,4,00:10:40,Rush,2,6,48,10,34,37
400934495_21_2,400934495,2017,1,MD,TEX,4,00:10:10,Rush,1,10,38,1,34,37
400934495_21_4,400934495,2017,1,MD,TEX,4,00:09:04,Rush,2,14,42,0,34,37
400934495_21_6,400934495,2017,1,MD,TEX,4,00:08:00,Pass Reception,3,19,47,40,34,37
400934495_21_7,400934495,2017,1,MD,TEX,4,00:07:48,Rush,1,7,7,4,34,37
400934495_21_8,400934495,2017,1,MD,TEX,4,00:07:36,Rushing Touchdown,1,0,3,3,34,44
400934495_23_0,400934495,2017,1,MD,TEX,4,00:07:02,Rush,1,10,73,5,34,44
400934495_23_3,400934495,2017,1,MD,TEX,4,00:05:21,Rush,3,19,82,8,34,44
400934495_25_0,400934495,2017,1,MD,TEX,4,00:03:14,Rush,1,10,24,4,34,44
400934495_25_1,400934495,2017,1,MD,TEX,4,00:02:52,Rush,2,6,20,5,34,44
400934495_25_3,400934495,2017,1,MD,TEX,4,00:02:46,Rush,3,1,15,3,34,44
400934495_25_4,400934495,2017,1,MD,TEX,4,00:02:08,Rushing Touchdown,1,10,12,12,34,51
400934495_27_1,400934495,2017,1,MD,TEX,4,00:00:58,Rush,1,10,48,-3,41,51
400934495_27_2,400934495,2017,1,MD,TEX,4,00:00:22,Rush,2,13,51,-4,41,51
400934545_0_1,400934545,2017,10,TCU,TEX,1,00:14:45,Pass Reception,1,10,25,9,0,0
400934545_0_2,400934545,2017,10,TCU,TEX,1,00:14:40,Rush,2,1,34,2,0,0
400934545_0_3,400934545,2017,10,TCU,TEX,1,00:14:32,Pass Reception,1,10,41,20,0,0
400934545_0_4,400934545,2017,10,TCU,TEX,1,00:14:14,Pass Incompletion,1,10,56,0,0,0
400934545_0_6,400934545,2017,10,TCU,TEX,1,00:13:32,Pass Incompletion,1,10,71,0,0,0
400934545_0_7,400934545,2017,10,TCU,TEX,1,00:13:24,Rush,2,10,71,4,0,0
400934545_0_8,400934545,2017,10,TCU,TEX,1,00:12:43,Pass Reception,3,6,75,4,0,0
400934545_0_9,400934545,2017,10,TCU,TEX,1,00:12:05,Pass Reception,4,2,79,20,0,0
400934545_0_10,400934545,2017,10,TCU,TEX,1,00:11:29,Rushing Touchdown,1,1,99,1,0,7
400934545_2_0,400934545,2017,10,TCU,TEX,1,00:09:53,Rush,1,10,10,4,0,7
400934545_2_1,400934545,2017,10,TCU,TEX,1,00:09:38,Rush,2,6,14,0,0,7
400934545_2_2,400934545,2017,10,TCU,TEX,1,00:08:54,Pass Reception,3,6,14,5,0,7
400934545_4_0,400934545,2017,10,TCU,TEX,1,00:06:05,Rush,1,10,15,-2,0,7
400934545_4_1,400934545,2017,10,TCU,TEX,1,00:05:15,Rush,2,12,13,-5,0,7
400934545_4_2,400934545,2017,10,TCU,TEX,1,00:04:45,Rush,3,17,8,27,0,7
400934545_4_3,400934545,2017,10,TCU,TEX,1,00:04:25,Rush,1,10,35,1,0,7
400934545_4_4,400934545,2017,10,TCU,TEX,1,00:03:55,Pass Reception,2,9,36,6,0,7
400934545_4_5,400934545,2017,10,TCU,TEX,1,00:03:23,Pass Reception,3,3,42,4,0,7
400934545_4_6,400934545,2017,10,TCU,TEX,1,00:02:46,Rush,1,10,46,9,0,7
400934545_4_7,400934545,2017,10,TCU,TEX,1,00:02:35,Pass Reception,2,1,55,4,0,7
400934545_4_8,400934545,2017,10,TCU,TEX,1,00:02:15,Pass Reception,1,10,59,4,0,7
400934545_4_9,400934545,2017,10,TCU,TEX,1,00:01:50,Pass Reception,2,6,63,22,0,7
400934545_4_10,400934545,2017,10,TCU,TEX,1,00:01:20,Rush,1,10,85,3,0,7
400934545_4_11,400934545,2017,10,TCU,TEX,1,00:00:56,Pass Reception,2,7,88,10,0,7
400934545_4_12,400934545,2017,10,TCU,TEX,1,00:00:41,Rush,1,2,98,1,0,7
400934545_4_13,400934545,2017,10,TCU,TEX,1,00:00:08,Rush,2,1,99,0,0,7
400934545_4_15,400934545,2017,10,TCU,TEX,2,00:14:45,Rush,3,1,99,0,0,7
400934545_6_0,400934545,2017,10,TCU,TEX,2,00:10:41,Rush,1,10,30,13,0,10
400934545_6_1,400934545,2017,10,TCU,TEX,2,00:10:25,Pass Reception,1,10,43,6,0,10
400934545_6_2,400934545,2017,10,TCU,TEX,2,00:10:10,Pass Reception,2,4,49,33,0,10
400934545_6_3,400934545,2017,10,TCU,TEX,2,00:09:57,Pass Reception,1,10,82,4,0,10
400934545_6_4,400934545,2017,10,TCU,TEX,2,00:09:19,Rushing Touchdown,2,6,86,14,0,17
400934545_8_1,400934545,2017,10,TCU,TEX,2,00:08:15,Rush,1,10,30,4,7,17
400934545_8_2,400934545,2017,10,TCU,TEX,2,00:07:37,Pass Reception,2,6,34,4,7,17
400934545_8_3,400934545,2017,10,TCU,TEX,2,00:07:07,Rush,3,2,38,-2,7,17
400934545_10_0,400934545,2017,10,TCU,TEX,2,00:02:59,Rush,1,10,38,7,7,17
400934545_10_1,400934545,2017,10,TCU,TEX,2,00:02:48,Pass Incompletion,2,3,45,0,7,17
400934545_10_3,400934545,2017,10,TCU,TEX,2,00:02:43,Pass Incompletion,3,8,40,0,7,17
400934545_12_0,400934545,2017,10,TCU,TEX,2,00:00:01,Rush,1,10,20,-1,7,17
400934545_14_0,400934545,2017,10,TCU,TEX,3,00:12:45,Rush,1,10,11,5,7,17
400934545_14_1,400934545,2017,10,TCU,TEX,3,00:12:29,Rush,2,5,16,0,7,17
400934545_14_2,400934545,2017,10,TCU,TEX,3,00:11:52,Rush,3,5,16,4,7,17
400934545_16_0,400934545,2017,10,TCU,TEX,3,00:10:05,Rush,1,10,20,-1,7,17
400934545_16_1,400934545,2017,10,TCU,TEX,3,00:09:26,Rush,2,11,19,6,7,17
400934545_16_2,400934545,2017,10,TCU,TEX,3,00:08:48,Rush,3,5,25,5,7,17
400934545_16_4,400934545,2017,10,TCU,TEX,3,00:08:26,Rush,1,5,35,11,7,17
400934545_16_5,400934545,2017,10,TCU,TEX,3,00:08:01,Rush,1,10,46,3,7,17
400934545_16_7,400934545,2017,10,TCU,TEX,3,00:06:39,Pass Reception,3,12,44,0,7,17
400934545_18_0,400934545,2017,10,TCU,TEX,3,00:02:47,Pass Incompletion,1,10,30,0,7,17
400934545_18_1,400934545,2017,10,TCU,TEX,3,00:02:37,Pass Reception,2,10,30,-2,7,17
400934545_18_2,400934545,2017,10,TCU,TEX,3,00:01:58,Rush,3,12,28,8,7,17
400934545_20_0,400934545,2017,10,TCU,TEX,3,00:00:09,Pass Reception,1,10,48,3,7,17
400934545_20_2,400934545,2017,10,TCU,TEX,4,00:14:48,Rush,2,7,51,4,7,17
400934545_22_0,400934545,2017,10,TCU,TEX,4,00:10:56,Rush,1,10,53,2,7,17
400934545_22_1,400934545,2017,10,TCU,TEX,4,00:10:23,Pass Incompletion,2,8,55,0,7,17
400934545_22_2,400934545,2017,10,TCU,TEX,4,00:10:15,Pass Incompletion,3,8,55,0,7,17
400934545_24_0,400934545,2017,10,TCU,TEX,4,00:08:30,Rush,1,10,23,2,7,17
400934545_24_1,400934545,2017,10,TCU,TEX,4,00:08:05,Pass Incompletion,2,8,25,0,7,17
400934545_24_2,400934545,2017,10,TCU,TEX,4,00:07:57,Pass Reception,3,8,25,25,7,17
400934545_24_3,400934545,2017,10,TCU,TEX,4,00:07:28,Rush,1,10,50,2,7,17
400934545_24_4,400934545,2017,10,TCU,TEX,4,00:06:43,Rush,2,8,52,6,7,17
400934545_24_5,400934545,2017,10,TCU,TEX,4,00:06:04,Rush,3,2,58,2,7,17
400934545_24_6,400934545,2017,10,TCU,TEX,4,00:05:46,Rush,1,10,60,5,7,17
400934545_24_7,400934545,2017,10,TCU,TEX,4,00:05:06,Rush,2,5,65,4,7,17
400934545_24_8,400934545,2017,10,TCU,TEX,4,00:04:30,Rush,3,1,69,0,7,17
400934545_24_10,400934545,2017,10,TCU,TEX,4,00:04:23,Rushing Touchdown,4,1,69,31,7,24
400934545_26_0,400934545,2017,10,TCU,TEX,4,00:03:18,Rush,1,10,35,1,7,24
400934545_26_3,400934545,2017,10,TCU,TEX,4,00:03:11,Rush,2,14,31,10,7,24
400934545_26_4,400934545,2017,10,TCU,TEX,4,00:02:29,Rush,3,4,41,2,7,24
400934545_28_0,400934545,2017,10,TCU,TEX,4,00:01:15,Rush,1,10,62,-2,7,24
400934545_28_1,400934545,2017,10,TCU,TEX,4,00:00:39,Rush,2,12,60,-1,7,24
400934546_1_1,400934546,2017,11,KU,TEX,1,00:14:44,Rush,1,10,68,2,7,0
400934546_1_2,400934546,2017,11,KU,TEX,1,00:14:44,Pass Reception,2,8,66,-2,7,0
400934546_1_5,400934546,2017,11,KU,TEX,1,00:14:44,Pass Incompletion,3,10,68,0,7,0
400934546_3_0,400934546,2017,11,KU,TEX,1,00:09:29,Rush,1,10,99,0,7,0
400934546_3_1,400934546,2017,11,KU,TEX,1,00:09:29,Rush,2,10,99,1,7,0
400934546_4_1,400934546,2017,11,KU,TEX,1,00:07:58,Rush,1,10,56,1,14,0
400934546_4_2,400934546,2017,11,KU,TEX,1,00:07:58,Rush,2,9,55,15,14,0
400934546_4_3,400934546,2017,11,KU,TEX,1,00:07:58,Pass Reception,1,10,40,0,14,0
400934546_4_4,400934546,2017,11,KU,TEX,1,00:07:58,Pass Reception,2,10,40,0,14,0
400934546_4_6,400934546,2017,11,KU,TEX,1,00:07:58,Pass Reception,1,10,25,20,14,0
400934546_4_7,400934546,2017,11,KU,TEX,1,00:05:27,Passing Touchdown,1,5,5,5,14,7
400934546_6_1,400934546,2017,11,KU,TEX,1,00:03:42,Pass Reception,1,10,75,5,21,7
400934546_6_2,400934546,2017,11,KU,TEX,1,00:03:42,Pass Reception,2,5,70,-1,21,7
400934546_6_3,400934546,2017,11,KU,TEX,1,00:03:42,Pass Interception Return,3,6,71,25,21,7
400934546_8_1,400934546,2017,11,KU,TEX,1,00:01:55,Rush,1,10,75,-1,28,7
400934546_8_2,400934546,2017,11,KU,TEX,1,00:01:55,Rush,2,11,76,7,28,7
400934546_8_3,400934546,2017,11,KU,TEX,1,00:01:55,Pass Reception,3,4,69,5,28,7
400934546_8_4,400934546,2017,11,KU,TEX,1,00:01:55,Pass Reception,1,10,64,14,28,7
400934546_8_5,400934546,2017,11,KU,TEX,1,00:01:55,Pass Reception,1,10,50,14,28,7
400934546_8_7,400934546,2017,11,KU,TEX,1,00:01:55,Pass Reception,1,5,31,4,28,7
400934546_8_9,400934546,2017,11,KU,TEX,2,00:15:00,Rush,2,1,27,6,28,7
400934546_8_10,400934546,2017,11,KU,TEX,2,00:15:00,Rush,1,10,21,8,28,7
400934546_8_11,400934546,2017,11,KU,TEX,2,00:15:00,Rush,2,2,13,4,28,7
400934546_8_12,400934546,2017,11,KU,TEX,2,00:15:00,Rush,1,9,9,-3,28,7
400934546_8_13,400934546,2017,11,KU,TEX,2,00:15:00,Rush,2,12,12,4,28,7
400934546_8_14,400934546,2017,11,KU,TEX,2,00:13:11,Passing Touchdown,3,8,8,8,28,14
400934546_10_0,400934546,2017,11,KU,TEX,2,00:13:03,Pass Incompletion,1,10,24,0,28,14
400934546_10_1,400934546,2017,11,KU,TEX,2,00:13:03,Pass Incompletion,2,10,24,0,28,14
400934546_10_2,400934546,2017,11,KU,TEX,2,00:13:03,Rush,3,10,24,5,28,14
400934546_12_0,400934546,2017,11,KU,TEX,2,00:10:31,Pass Incompletion,1,10,73,0,28,17
400934546_12_1,400934546,2017,11,KU,TEX,2,00:10:31,Pass Incompletion,2,10,73,0,28,17
400934546_12_2,400934546,2017,11,KU,TEX,2,00:10:31,Pass Incompletion,3,10,73,0,28,17
400934546_15_2,400934546,2017,11,KU,TEX,2,00:04:49,Pass Reception,2,16,81,14,35,17
400934546_15_3,400934546,2017,11,KU,TEX,2,00:04:49,Rush,3,2,67,3,35,17
400934546_15_4,400934546,2017,11,KU,TEX,2,00:04:49,Pass Reception,1,10,64,9,35,17
400934546_15_5,400934546,2017,11,KU,TEX,2,00:04:49,Rush,2,1,55,1,35,17
400934546_15_6,400934546,2017,11,KU,TEX,2,00:04:49,Rush,1,10,54,3,35,17
400934546_15_7,400934546,2017,11,KU,TEX,2,00:04:49,Pass Reception,1,10,17,11,35,17
400934546_15_8,400934546,2017,11,KU,TEX,2,00:04:49,Pass Incompletion,2,7,51,0,35,17
400934546_15_9,400934546,2017,11,KU,TEX,2,00:04:49,Pass Incompletion,1,6,6,0,35,17
400934546_15_11,400934546,2017,11,KU,TEX,2,00:04:49,Pass Interception Return,3,4,4,0,35,17
400934546_17_1,400934546,2017,11,KU,TEX,3,00:15:00,Rush,1,10,75,0,35,17
400934546_17_2,400934546,2017,11,KU,TEX,3,00:15:00,Pass Incompletion,2,10,75,0,35,17
400934546_17_3,400934546,2017,11,KU,TEX,3,00:15:00,Pass Reception,3,10,75,26,35,17
400934546_17_4,400934546,2017,11,KU,TEX,3,00:15:00,Rush,1,10,49,5,35,17
400934546_17_5,400934546,2017,11,KU,TEX,3,00:15:00,Pass Reception,2,5,44,3,35,17
400934546_17_6,400934546,2017,11,KU,TEX,3,00:15:00,Rush,3,2,41,-1,35,17
400934546_19_0,400934546,2017,11,KU,TEX,3,00:09:00,Pass Incompletion,1,10,64,0,35,17
400934546_19_1,400934546,2017,11,KU,TEX,3,00:09:00,Rush,2,10,64,1,35,17
400934546_19_2,400934546,2017,11,KU,TEX,3,00:09:00,Pass Reception,3,9,63,29,35,17
400934546_19_3,400934546,2017,11,KU,TEX,3,00:09:00,Rush,1,10,34,1,35,17
400934546_19_4,400934546,2017,11,KU,TEX,3,00:09:00,Rush,2,9,33,15,35,17
400934546_19_5,400934546,2017,11,KU,TEX,3,00:09:00,Rush,1,10,18,-2,35,17
400934546_19_6,400934546,2017,11,KU,TEX,3,00:09:00,Rush,2,12,20,5,35,17
400934546_19_7,400934546,2017,11,KU,TEX,3,00:09:00,Pass Incompletion,3,7,15,0,35,17
400934546_21_0,400934546,2017,11,KU,TEX,3,00:02:46,Rush,1,10,64,-2,35,20
400934546_21_1,400934546,2017,11,KU,TEX,3,00:02:46,Rush,2,12,66,3,35,20
400934546_21_2,400934546,2017,11,KU,TEX,3,00:02:46,Pass Reception,3,9,63,3,35,20
400934546_23_0,400934546,2017,11,KU,TEX,4,00:14:45,Rush,1,10,76,0,35,20
400934546_23_1,400934546,2017,11,KU,TEX,4,00:14:45,Rush,2,10,76,3,35,20
400934546_23_2,400934546,2017,11,KU,TEX,4,00:14:45,Pass Incompletion,3,7,73,0,35,20
400934546_25_0,400934546,2017,11,KU,TEX,4,00:12:07,Pass Reception,1,10,37,-6,35,20
400934546_25_2,400934546,2017,11,KU,TEX,4,00:12:07,Rush,3,20,47,18,35,20
400934546_25_6,400934546,2017,11,KU,TEX,4,00:10:47,Rush,4,2,29,-3,35,20
400934546_27_1,400934546,2017,11,KU,TEX,4,00:05:34,Pass Reception,1,10,75,7,42,20
400934546_29_0,400934546,2017,11,KU,TEX,4,00:01:30,Rush,1,10,80,16,42,20
400934546_29_1,400934546,2017,11,KU,TEX,4,00:01:30,Pass Reception,1,10,64,1,42,20
400934546_29_2,400934546,2017,11,KU,TEX,4,00:01:30,Pass Incompletion,2,9,63,0,42,20
400934546_29_3,400934546,2017,11,KU,TEX,4,00:01:30,Pass Reception,3,9,63,14,42,20
400934546_29_4,400934546,2017,11,KU,TEX,4,00:01:30,Pass Reception,1,10,49,31,42,20
400934546_29_5,400934546,2017,11,KU,TEX,4,00:00:11,Passing Touchdown,1,10,18,18,42,27
400934554_0_1,400934554,2017,12,WVU,TEX,1,00:14:54,Rush,1,10,25,2,0,0
400934554_0_2,400934554,2017,12,WVU,TEX,1,00:14:33,Pass Incompletion,2,8,27,0,0,0
400934554_0_3,400934554,2017,12,WVU,TEX,1,00:14:27,Pass Reception,3,8,27,1,0,0
400934554_2_0,400934554,2017,12,WVU,TEX,1,00:11:02,Rush,1,10,5,13,0,0
400934554_2_1,400934554,2017,12,WVU,TEX,1,00:10:39,Rush,1,10,18,3,0,0
400934554_2_2,400934554,2017,12,WVU,TEX,1,00:10:10,Pass Reception,2,7,21,3,0,0
400934554_2_3,400934554,2017,12,WVU,TEX,1,00:09:33,Pass Incompletion,3,4,24,0,0,0
400934554_4_0,400934554,2017,12,WVU,TEX,1,00:07:55,Pass Reception,1,10,18,4,0,0
400934554_4_1,400934554,2017,12,WVU,TEX,1,00:07:20,Rush,2,6,22,4,0,0
400934554_4_2,400934554,2017,12,WVU,TEX,1,00:06:54,Pass Reception,3,2,26,3,0,0
400934554_4_4,400934554,2017,12,WVU,TEX,1,00:06:39,Pass Reception,1,10,44,34,0,0
400934554_4_5,400934554,2017,12,WVU,TEX,1,00:06:16,Rush,1,10,78,7,0,0
400934554_4_6,400934554,2017,12,WVU,TEX,1,00:05:50,Pass Reception,2,3,85,5,0,0
400934554_4_7,400934554,2017,12,WVU,TEX,1,00:05:21,Rush,1,10,90,9,0,0
400934554_4_8,400934554,2017,12,WVU,TEX,1,00:05:09,Rush,2,1,99,0,0,0
400934554_6_0,400934554,2017,12,WVU,TEX,1,00:03:06,Pass Reception,1,10,35,1,0,0
400934554_6_1,400934554,2017,12,WVU,TEX,1,00:02:31,Pass Reception,2,9,36,7,0,0
400934554_6_2,400934554,2017,12,WVU,TEX,1,00:01:57,Rush,3,2,43,1,0,0
400934554_8_1,400934554,2017,12,WVU,TEX,2,00:10:40,Rush,1,10,25,3,7,0
400934554_8_2,400934554,2017,12,WVU,TEX,2,00:10:04,Rush,2,7,28,6,7,0
400934554_8_3,400934554,2017,12,WVU,TEX,2,00:09:25,Rush,3,1,34,2,7,0
400934554_8_5,400934554,2017,12,WVU,TEX,2,00:08:27,Pass Reception,1,15,31,8,7,0
400934554_8_6,400934554,2017,12,WVU,TEX,2,00:07:52,Pass Incompletion,2,7,39,0,7,0
400934554_8_7,400934554,2017,12,WVU,TEX,2,00:07:47,Pass Incompletion,3,7,39,0,7,0
400934554_10_1,400934554,2017,12,WVU,TEX,2,00:02:17,Pass Reception,1,10,28,11,14,0
400934554_10_2,400934554,2017,12,WVU,TEX,2,00:01:56,Rush,1,10,39,-1,14,0
400934554_10_3,400934554,2017,12,WVU,TEX,2,00:01:37,Pass Incompletion,2,11,38,0,14,0
400934554_10_5,400934554,2017,12,WVU,TEX,2,00:01:32,Pass Incompletion,3,11,38,0,14,0
400934554_13_0,400934554,2017,12,WVU,TEX,3,00:13:07,Pass Reception,1,10,27,4,14,0
400934554_13_1,400934554,2017,12,WVU,TEX,3,00:12:33,Rush,2,6,31,1,14,0
400934554_13_2,400934554,2017,12,WVU,TEX,3,00:11:56,Pass Reception,3,5,32,19,14,0
400934554_13_3,400934554,2017,12,WVU,TEX,3,00:11:21,Rush,1,10,51,6,14,0
400934554_13_5,400934554,2017,12,WVU,TEX,3,00:10:23,Rush,2,14,47,-1,14,0
400934554_13_6,400934554,2017,12,WVU,TEX,3,00:09:42,Pass Incompletion,3,15,46,0,14,0
400934554_16_0,400934554,2017,12,WVU,TEX,3,00:03:19,Rush,1,10,15,2,14,7
400934554_16_1,400934554,2017,12,WVU,TEX,3,00:02:46,Rush,2,8,17,1,14,7
400934554_16_2,400934554,2017,12,WVU,TEX,3,00:02:13,Pass Incompletion,3,7,18,0,14,7
400934554_18_1,400934554,2017,12,WVU,TEX,3,00:01:09,Pass Reception,1,10,25,32,21,7
400934554_18_2,400934554,2017,12,WVU,TEX,3,00:00:44,Pass Reception,1,10,57,7,21,7
400934554_18_3,400934554,2017,12,WVU,TEX,3,00:00:11,Rush,2,3,64,11,21,7
400934554_18_5,400934554,2017,12,WVU,TEX,4,00:14:54,Pass Incompletion,1,10,75,0,21,7
400934554_18_6,400934554,2017,12,WVU,TEX,4,00:14:45,Rush,2,10,75,1,21,7
400934554_18_7,400934554,2017,12,WVU,TEX,4,00:14:26,Pass Incompletion,3,9,76,0,21,7
400934554_18_8,400934554,2017,12,WVU,TEX,4,00:14:20,Pass Incompletion,4,9,76,0,21,7
400934554_20_0,400934554,2017,12,WVU,TEX,4,00:12:37,Pass Incompletion,1,10,24,0,21,7
400934554_20_1,400934554,2017,12,WVU,TEX,4,00:12:29,Rush,2,10,24,1,21,7
400934554_20_2,400934554,2017,12,WVU,TEX,4,00:12:02,Pass Reception,3,9,38,28,21,7
400934554_20_3,400934554,2017,12,WVU,TEX,4,00:11:45,Pass Reception,1,10,53,30,21,7
400934554_20_4,400934554,2017,12,WVU,TEX,4,00:11:18,Rush,1,10,83,6,21,7
400934554_20_5,400934554,2017,12,WVU,TEX,4,00:10:35,Rush,2,4,89,0,21,7
400934554_20_7,400934554,2017,12,WVU,TEX,4,00:09:38,Rush,3,9,84,4,21,7
400934554_20_8,400934554,2017,12,WVU,TEX,4,00:09:01,Passing Touchdown,4,5,88,12,21,14
400934554_22_0,400934554,2017,12,WVU,TEX,4,00:07:19,Rush,1,10,4,0,21,14
400934554_22_1,400934554,2017,12,WVU,TEX,4,00:06:41,Pass Reception,2,10,4,16,21,14
400934554_22_2,400934554,2017,12,WVU,TEX,4,00:06:28,Rush,1,10,20,0,21,14
400934554_22_3,400934554,2017,12,WVU,TEX,4,00:06:05,Pass Incompletion,2,10,20,0,21,14
400934554_24_1,400934554,2017,12,WVU,TEX,4,00:04:59,Pass Reception,1,10,25,10,28,14
400934554_24_2,400934554,2017,12,WVU,TEX,4,00:04:40,Pass Reception,1,10,35,19,28,14
400934554_24_3,400934554,2017,12,WVU,TEX,4,00:04:11,Rush,1,10,54,6,28,14
400934554_24_5,400934554,2017,12,WVU,TEX,4,00:03:24,Pass Incompletion,2,14,50,0,28,14
400934557_1_1,400934557,2017,13,TTU,TEX,1,00:13:22,Pass Reception,1,10,88,4,7,0
400934557_1_2,400934557,2017,13,TTU,TEX,1,00:13:22,Pass Reception,2,6,84,3,7,0
400934557_1_3,400934557,2017,13,TTU,TEX,1,00:13:22,Pass Reception,3,3,81,13,7,0
400934557_1_4,400934557,2017,13,TTU,TEX,1,00:13:22,Pass Reception,1,10,68,4,7,0
400934557_1_5,400934557,2017,13,TTU,TEX,1,00:13:22,Rush,2,6,64,-4,7,0
400934557_1_6,400934557,2017,13,TTU,TEX,1,00:13:22,Pass Incompletion,3,10,68,0,7,0
400934557_3_1,400934557,2017,13,TTU,TEX,1,00:09:28,Pass Incompletion,1,15,93,0,7,0
400934557_3_2,400934557,2017,13,TTU,TEX,1,00:09:28,Pass Reception,2,15,93,8,7,0
400934557_3_3,400934557,2017,13,TTU,TEX,1,00:09:28,Rush,3,7,85,6,7,0
400934557_5_0,400934557,2017,13,TTU,TEX,1,00:05:37,Pass Reception,1,10,81,12,7,0
400934557_5_1,400934557,2017,13,TTU,TEX,1,00:05:37,Rush,1,10,69,3,7,0
400934557_5_2,400934557,2017,13,TTU,TEX,1,00:05:37,Pass Reception,2,7,66,22,7,0
400934557_5_3,400934557,2017,13,TTU,TEX,1,00:05:37,Pass Reception,1,10,44,41,7,0
400934557_5_4,400934557,2017,13,TTU,TEX,1,00:05:37,Rush,1,3,3,2,7,0
400934557_5_5,400934557,2017,13,TTU,TEX,1,00:05:37,Pass Reception,2,1,1,0,7,0
400934557_5_6,400934557,2017,13,TTU,TEX,1,00:03:20,Rushing Touchdown,3,1,1,1,7,7
400934557_7_0,400934557,2017,13,TTU,TEX,1,00:01:57,Pass Incompletion,1,10,88,0,7,7
400934557_7_1,400934557,2017,13,TTU,TEX,1,00:01:57,Pass Incompletion,2,10,88,0,7,7
400934557_7_2,400934557,2017,13,TTU,TEX,1,00:01:57,Pass Reception,3,10,88,17,7,7
400934557_7_3,400934557,2017,13,TTU,TEX,1,00:01:57,Pass Reception,1,10,71,51,7,7
400934557_7_4,400934557,2017,13,TTU,TEX,1,00:01:57,Rush,1,10,20,4,7,7
400934557_7_5,400934557,2017,13,TTU,TEX,1,00:01:57,Rush,2,6,16,2,7,7
400934557_7_7,400934557,2017,13,TTU,TEX,2,00:15:00,Pass Incompletion,3,4,14,0,7,7
400934557_9_0,400934557,2017,13,TTU,TEX,2,00:13:13,Pass Incompletion,1,10,98,0,7,10
400934557_9_1,400934557,2017,13,TTU,TEX,2,00:13:13,Pass Incompletion,2,10,98,0,7,10
400934557_9_2,400934557,2017,13,TTU,TEX,2,00:13:13,Pass Incompletion,3,10,98,0,7,10
400934557_11_1,400934557,2017,13,TTU,TEX,2,00:08:07,Pass Incompletion,1,10,75,0,10,10
400934557_11_2,400934557,2017,13,TTU,TEX,2,00:08:07,Rush,2,10,75,19,10,10
400934557_11_3,400934557,2017,13,TTU,TEX,2,00:08:07,Rush,1,10,56,-2,10,10
400934557_11_4,400934557,2017,13,TTU,TEX,2,00:08:07,Pass Interception Return,2,12,58,44,10,10
400934557_13_1,400934557,2017,13,TTU,TEX,2,00:06:41,Rush,1,10,75,1,17,10
400934557_13_2,400934557,2017,13,TTU,TEX,2,00:06:41,Pass Reception,2,9,74,10,17,10
400934557_13_4,400934557,2017,13,TTU,TEX,2,00:06:41,Rush,2,21,75,8,17,10
400934557_13_5,400934557,2017,13,TTU,TEX,2,00:06:41,Pass Incompletion,3,13,67,0,17,10
400934557_15_0,400934557,2017,13,TTU,TEX,2,00:01:37,Pass Incompletion,1,10,92,0,17,10
400934557_15_1,400934557,2017,13,TTU,TEX,2,00:01:37,Rush,2,10,92,1,17,10
400934557_15_3,400934557,2017,13,TTU,TEX,2,00:01:26,Rush,3,9,91,22,17,10
400934557_15_4,400934557,2017,13,TTU,TEX,2,00:01:26,Pass Interception Return,1,10,69,14,17,10
400934557_17_1,400934557,2017,13,TTU,TEX,2,00:00:09,Rush,1,10,75,-2,20,10
